Driver,Lap,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime
BOT,3,2021-08-29 16:24:57.267,9532,180,5,40,False,1,car,0 days 00:00:49.247000,0 days 04:23:56.140000
BOT,3,2021-08-29 16:24:57.547,9607,181,5,44,False,1,car,0 days 00:00:49.527000,0 days 04:23:56.420000
BOT,3,2021-08-29 16:24:57.787,9599,181,5,43,False,1,car,0 days 00:00:49.767000,0 days 04:23:56.660000
BOT,3,2021-08-29 16:24:58.067,9636,182,5,42,False,1,car,0 days 00:00:50.047000,0 days 04:23:56.940000
BOT,3,2021-08-29 16:24:58.307,9645,182,5,42,False,1,car,0 days 00:00:50.287000,0 days 04:23:57.180000
BOT,3,2021-08-29 16:24:58.547,9579,182,5,42,False,1,car,0 days 00:00:50.527000,0 days 04:23:57.420000
BOT,3,2021-08-29 16:24:58.787,9546,182,5,41,False,1,car,0 days 00:00:50.767000,0 days 04:23:57.660000
BOT,3,2021-08-29 16:24:59.027,9583,182,5,43,False,1,car,0 days 00:00:51.007000,0 days 04:23:57.900000
BOT,3,2021-08-29 16:24:59.267,9619,182,5,46,False,1,car,0 days 00:00:51.247000,0 days 04:23:58.140000
BOT,3,2021-08-29 16:24:59.507,9630,183,5,46,False,1,car,0 days 00:00:51.487000,0 days 04:23:58.380000
BOT,3,2021-08-29 16:24:59.747,9659,183,5,46,False,1,car,0 days 00:00:51.727000,0 days 04:23:58.620000
BOT,3,2021-08-29 16:24:59.987,9668,183,5,46,False,1,car,0 days 00:00:51.967000,0 days 04:23:58.860000
BOT,3,2021-08-29 16:25:00.227,9722,184,5,46,False,1,car,0 days 00:00:52.207000,0 days 04:23:59.100000
BOT,3,2021-08-29 16:25:00.467,9708,184,5,45,False,1,car,0 days 00:00:52.447000,0 days 04:23:59.340000
BOT,3,2021-08-29 16:25:00.707,9750,185,5,45,False,1,car,0 days 00:00:52.687000,0 days 04:23:59.580000
BOT,3,2021-08-29 16:25:00.947,9742,185,5,45,False,1,car,0 days 00:00:52.927000,0 days 04:23:59.820000
BOT,3,2021-08-29 16:25:01.187,9783,185,5,48,False,1,car,0 days 00:00:53.167000,0 days 04:24:00.060000
BOT,3,2021-08-29 16:25:01.427,9804,185,5,48,False,1,car,0 days 00:00:53.407000,0 days 04:24:00.300000
BOT,3,2021-08-29 16:25:01.707,9845,186,5,48,False,1,car,0 days 00:00:53.687000,0 days 04:24:00.580000
BOT,3,2021-08-29 16:25:01.947,9868,187,5,48,False,1,car,0 days 00:00:53.927000,0 days 04:24:00.820000
BOT,3,2021-08-29 16:25:02.187,9911,187,5,48,False,1,car,0 days 00:00:54.167000,0 days 04:24:01.060000
BOT,3,2021-08-29 16:25:02.426,9923,188,5,48,False,1,car,0 days 00:00:54.406000,0 days 04:24:01.299000
BOT,3,2021-08-29 16:25:02.666,9976,189,5,48,False,1,car,0 days 00:00:54.646000,0 days 04:24:01.539000
BOT,3,2021-08-29 16:25:02.906,10009,189,5,48,False,1,car,0 days 00:00:54.886000,0 days 04:24:01.779000
BOT,3,2021-08-29 16:25:03.146,9996,189,5,48,False,1,car,0 days 00:00:55.126000,0 days 04:24:02.019000
BOT,3,2021-08-29 16:25:03.347,10021,190,5,46,False,1,car,0 days 00:00:55.327000,0 days 04:24:02.220000
BOT,3,2021-08-29 16:25:03.627,10046,190,5,45,False,1,car,0 days 00:00:55.607000,0 days 04:24:02.500000
BOT,3,2021-08-29 16:25:03.867,9847,190,5,37,False,1,car,0 days 00:00:55.847000,0 days 04:24:02.740000
BOT,3,2021-08-29 16:25:04.107,9569,186,5,0,False,1,car,0 days 00:00:56.087000,0 days 04:24:02.980000
BOT,3,2021-08-29 16:25:04.347,9558,185,5,0,False,1,car,0 days 00:00:56.327000,0 days 04:24:03.220000
BOT,3,2021-08-29 16:25:04.587,9369,180,5,0,False,1,car,0 days 00:00:56.567000,0 days 04:24:03.460000
BOT,3,2021-08-29 16:25:04.827,9216,176,5,0,False,1,car,0 days 00:00:56.807000,0 days 04:24:03.700000
BOT,3,2021-08-29 16:25:05.067,8899,172,5,0,True,1,car,0 days 00:00:57.047000,0 days 04:24:03.940000
BOT,3,2021-08-29 16:25:05.307,8730,167,5,0,False,1,car,0 days 00:00:57.287000,0 days 04:24:04.180000
BOT,3,2021-08-29 16:25:05.547,8459,163,5,0,False,1,car,0 days 00:00:57.527000,0 days 04:24:04.420000
BOT,3,2021-08-29 16:25:05.787,8209,163,5,0,True,1,car,0 days 00:00:57.767000,0 days 04:24:04.660000
BOT,3,2021-08-29 16:25:06.027,7966,153,5,0,True,1,car,0 days 00:00:58.007000,0 days 04:24:04.900000
BOT,3,2021-08-29 16:25:06.267,7595,148,5,0,True,1,car,0 days 00:00:58.247000,0 days 04:24:05.140000
BOT,3,2021-08-29 16:25:06.507,8709,141,5,0,True,1,car,0 days 00:00:58.487000,0 days 04:24:05.380000
BOT,3,2021-08-29 16:25:06.747,8078,136,4,0,True,1,car,0 days 00:00:58.727000,0 days 04:24:05.620000
BOT,3,2021-08-29 16:25:06.987,8244,133,4,0,True,1,car,0 days 00:00:58.967000,0 days 04:24:05.860000
BOT,3,2021-08-29 16:25:07.227,8539,125,3,0,True,1,car,0 days 00:00:59.207000,0 days 04:24:06.100000
BOT,3,2021-08-29 16:25:07.467,8377,120,3,0,True,1,car,0 days 00:00:59.447000,0 days 04:24:06.340000
BOT,3,2021-08-29 16:25:07.707,8061,115,3,0,True,1,car,0 days 00:00:59.687000,0 days 04:24:06.580000
BOT,3,2021-08-29 16:25:07.987,8738,108,3,0,True,1,car,0 days 00:00:59.967000,0 days 04:24:06.860000
BOT,3,2021-08-29 16:25:08.227,8371,102,2,0,True,1,car,0 days 00:01:00.207000,0 days 04:24:07.100000
BOT,3,2021-08-29 16:25:08.467,7977,98,2,0,True,1,car,0 days 00:01:00.447000,0 days 04:24:07.340000
BOT,3,2021-08-29 16:25:08.707,7658,94,2,0,True,1,car,0 days 00:01:00.687000,0 days 04:24:07.580000
BOT,3,2021-08-29 16:25:08.947,7401,92,2,0,True,1,car,0 days 00:01:00.927000,0 days 04:24:07.820000
BOT,3,2021-08-29 16:25:09.186,7121,88,2,0,False,1,car,0 days 00:01:01.166000,0 days 04:24:08.059000
BOT,3,2021-08-29 16:25:09.426,7031,85,2,0,False,1,car,0 days 00:01:01.406000,0 days 04:24:08.299000
BOT,3,2021-08-29 16:25:09.666,6861,83,2,3,False,1,car,0 days 00:01:01.646000,0 days 04:24:08.539000
BOT,3,2021-08-29 16:25:09.867,6842,82,2,5,False,1,car,0 days 00:01:01.847000,0 days 04:24:08.740000
BOT,3,2021-08-29 16:25:10.107,6826,80,2,9,False,1,car,0 days 00:01:02.087000,0 days 04:24:08.980000
BOT,3,2021-08-29 16:25:10.347,6767,80,2,11,False,1,car,0 days 00:01:02.327000,0 days 04:24:09.220000
BOT,3,2021-08-29 16:25:10.587,6852,80,2,16,False,1,car,0 days 00:01:02.567000,0 days 04:24:09.460000
BOT,3,2021-08-29 16:25:10.827,6973,81,2,22,False,1,car,0 days 00:01:02.807000,0 days 04:24:09.700000
BOT,3,2021-08-29 16:25:11.067,7276,82,2,29,False,1,car,0 days 00:01:03.047000,0 days 04:24:09.940000
BOT,3,2021-08-29 16:25:11.307,7442,87,2,34,False,1,car,0 days 00:01:03.287000,0 days 04:24:10.180000
BOT,3,2021-08-29 16:25:11.547,7750,89,2,34,False,1,car,0 days 00:01:03.527000,0 days 04:24:10.420000
BOT,3,2021-08-29 16:25:11.787,7635,93,2,14,False,1,car,0 days 00:01:03.767000,0 days 04:24:10.660000
BOT,3,2021-08-29 16:25:12.027,7933,93,2,12,False,1,car,0 days 00:01:04.007000,0 days 04:24:10.900000
BOT,3,2021-08-29 16:25:12.267,7790,92,2,12,False,1,car,0 days 00:01:04.247000,0 days 04:24:11.140000
BOT,3,2021-08-29 16:25:12.547,7580,91,2,0,False,1,car,0 days 00:01:04.527000,0 days 04:24:11.420000
BOT,3,2021-08-29 16:25:12.787,7310,89,2,3,False,1,car,0 days 00:01:04.767000,0 days 04:24:11.660000
BOT,3,2021-08-29 16:25:13.027,7653,88,2,11,False,1,car,0 days 00:01:05.007000,0 days 04:24:11.900000
BOT,3,2021-08-29 16:25:13.267,7517,87,2,16,False,1,car,0 days 00:01:05.247000,0 days 04:24:12.140000
BOT,3,2021-08-29 16:25:13.507,7498,89,2,23,False,1,car,0 days 00:01:05.487000,0 days 04:24:12.380000
BOT,3,2021-08-29 16:25:13.747,7818,90,2,28,False,1,car,0 days 00:01:05.727000,0 days 04:24:12.620000
BOT,3,2021-08-29 16:25:14.027,7964,92,2,35,False,1,car,0 days 00:01:06.007000,0 days 04:24:12.900000
BOT,3,2021-08-29 16:25:14.267,8477,96,2,39,False,1,car,0 days 00:01:06.247000,0 days 04:24:13.140000
BOT,3,2021-08-29 16:25:14.507,8963,99,2,42,False,1,car,0 days 00:01:06.487000,0 days 04:24:13.380000
BOT,3,2021-08-29 16:25:14.747,9139,103,2,46,False,1,car,0 days 00:01:06.727000,0 days 04:24:13.620000
BOT,3,2021-08-29 16:25:14.987,9193,107,2,49,False,1,car,0 days 00:01:06.967000,0 days 04:24:13.860000
BOT,3,2021-08-29 16:25:15.227,9462,113,2,48,False,1,car,0 days 00:01:07.207000,0 days 04:24:14.100000
BOT,3,2021-08-29 16:25:15.467,10110,114,2,46,False,1,car,0 days 00:01:07.447000,0 days 04:24:14.340000
BOT,3,2021-08-29 16:25:15.707,10214,120,2,44,False,1,car,0 days 00:01:07.687000,0 days 04:24:14.580000
BOT,3,2021-08-29 16:25:15.946,9925,120,2,7,False,1,car,0 days 00:01:07.926000,0 days 04:24:14.819000
BOT,3,2021-08-29 16:25:16.186,8687,118,2,0,False,1,car,0 days 00:01:08.166000,0 days 04:24:15.059000
BOT,3,2021-08-29 16:25:16.387,7889,117,3,0,False,1,car,0 days 00:01:08.367000,0 days 04:24:15.260000
BOT,3,2021-08-29 16:25:16.627,7862,114,3,0,False,1,car,0 days 00:01:08.607000,0 days 04:24:15.500000
BOT,3,2021-08-29 16:25:16.867,7614,112,3,0,False,1,car,0 days 00:01:08.847000,0 days 04:24:15.740000
BOT,3,2021-08-29 16:25:17.107,7572,111,3,0,False,1,car,0 days 00:01:09.087000,0 days 04:24:15.980000
BOT,3,2021-08-29 16:25:17.347,7447,111,3,0,False,1,car,0 days 00:01:09.327000,0 days 04:24:16.220000
BOT,3,2021-08-29 16:25:17.587,7224,108,3,0,False,1,car,0 days 00:01:09.567000,0 days 04:24:16.460000
BOT,3,2021-08-29 16:25:17.827,7224,106,3,3,False,1,car,0 days 00:01:09.807000,0 days 04:24:16.700000
BOT,3,2021-08-29 16:25:18.067,7178,104,3,10,False,1,car,0 days 00:01:10.047000,0 days 04:24:16.940000
BOT,3,2021-08-29 16:25:18.307,7210,103,3,16,False,1,car,0 days 00:01:10.287000,0 days 04:24:17.180000
BOT,3,2021-08-29 16:25:18.547,7299,104,3,19,False,1,car,0 days 00:01:10.527000,0 days 04:24:17.420000
BOT,3,2021-08-29 16:25:18.787,7390,105,3,25,False,1,car,0 days 00:01:10.767000,0 days 04:24:17.660000
BOT,3,2021-08-29 16:25:19.027,7467,107,3,30,False,1,car,0 days 00:01:11.007000,0 days 04:24:17.900000
BOT,3,2021-08-29 16:25:19.267,7722,109,3,34,False,1,car,0 days 00:01:11.247000,0 days 04:24:18.140000
BOT,3,2021-08-29 16:25:19.507,7829,112,3,41,False,1,car,0 days 00:01:11.487000,0 days 04:24:18.380000
BOT,3,2021-08-29 16:25:19.747,8407,116,3,51,False,1,car,0 days 00:01:11.727000,0 days 04:24:18.620000
BOT,3,2021-08-29 16:25:19.987,8669,120,3,59,False,1,car,0 days 00:01:11.967000,0 days 04:24:18.860000
BOT,3,2021-08-29 16:25:20.227,9264,128,3,68,False,1,car,0 days 00:01:12.207000,0 days 04:24:19.100000
BOT,3,2021-08-29 16:25:20.467,9712,134,3,71,False,1,car,0 days 00:01:12.447000,0 days 04:24:19.340000
BOT,3,2021-08-29 16:25:20.707,10411,144,3,76,False,1,car,0 days 00:01:12.687000,0 days 04:24:19.580000
BOT,3,2021-08-29 16:25:20.947,10817,144,3,80,False,1,car,0 days 00:01:12.927000,0 days 04:24:19.820000
BOT,3,2021-08-29 16:25:21.227,11893,163,3,86,False,1,car,0 days 00:01:13.207000,0 days 04:24:20.100000
BOT,3,2021-08-29 16:25:21.467,12313,170,3,100,False,1,car,0 days 00:01:13.447000,0 days 04:24:20.340000
BOT,3,2021-08-29 16:25:21.707,11280,181,4,100,False,1,car,0 days 00:01:13.687000,0 days 04:24:20.580000
BOT,3,2021-08-29 16:25:21.947,11754,188,4,100,False,1,car,0 days 00:01:13.927000,0 days 04:24:20.820000
BOT,3,2021-08-29 16:25:22.187,11334,193,4,100,False,1,car,0 days 00:01:14.167000,0 days 04:24:21.060000
BOT,3,2021-08-29 16:25:22.427,10751,201,5,100,True,1,car,0 days 00:01:14.407000,0 days 04:24:21.300000
BOT,3,2021-08-29 16:25:22.666,10103,195,5,0,True,1,car,0 days 00:01:14.646000,0 days 04:24:21.539000
BOT,3,2021-08-29 16:25:22.906,9543,187,5,0,True,1,car,0 days 00:01:14.886000,0 days 04:24:21.779000
BOT,3,2021-08-29 16:25:23.107,9134,176,5,0,True,1,car,0 days 00:01:15.087000,0 days 04:24:21.980000
BOT,3,2021-08-29 16:25:23.347,8647,172,5,0,True,1,car,0 days 00:01:15.327000,0 days 04:24:22.220000
BOT,3,2021-08-29 16:25:23.587,9480,163,5,0,True,1,car,0 days 00:01:15.567000,0 days 04:24:22.460000
BOT,3,2021-08-29 16:25:23.827,9166,153,4,0,True,1,car,0 days 00:01:15.807000,0 days 04:24:22.700000
BOT,3,2021-08-29 16:25:24.067,8978,148,4,0,True,1,car,0 days 00:01:16.047000,0 days 04:24:22.940000
BOT,3,2021-08-29 16:25:24.307,9327,139,4,0,True,1,car,0 days 00:01:16.287000,0 days 04:24:23.180000
BOT,3,2021-08-29 16:25:24.547,8913,133,3,0,True,1,car,0 days 00:01:16.527000,0 days 04:24:23.420000
BOT,3,2021-08-29 16:25:24.787,8471,127,3,0,True,1,car,0 days 00:01:16.767000,0 days 04:24:23.660000
BOT,3,2021-08-29 16:25:25.027,8056,119,3,0,True,1,car,0 days 00:01:17.007000,0 days 04:24:23.900000
BOT,3,2021-08-29 16:25:25.267,7933,114,3,0,True,1,car,0 days 00:01:17.247000,0 days 04:24:24.140000
BOT,3,2021-08-29 16:25:25.507,7507,110,3,0,True,1,car,0 days 00:01:17.487000,0 days 04:24:24.380000
BOT,3,2021-08-29 16:25:25.787,7218,107,3,0,True,1,car,0 days 00:01:17.767000,0 days 04:24:24.660000
BOT,3,2021-08-29 16:25:26.027,7046,104,3,0,True,1,car,0 days 00:01:18.007000,0 days 04:24:24.900000
BOT,3,2021-08-29 16:25:26.267,6867,101,3,5,True,1,car,0 days 00:01:18.247000,0 days 04:24:25.140000
BOT,3,2021-08-29 16:25:26.507,6703,99,3,12,True,1,car,0 days 00:01:18.487000,0 days 04:24:25.380000
BOT,3,2021-08-29 16:25:26.747,6796,98,3,12,False,1,car,0 days 00:01:18.727000,0 days 04:24:25.620000
BOT,3,2021-08-29 16:25:26.987,6804,99,3,12,False,1,car,0 days 00:01:18.967000,0 days 04:24:25.860000
BOT,3,2021-08-29 16:25:27.267,6485,98,3,3,False,1,car,0 days 00:01:19.247000,0 days 04:24:26.140000
BOT,3,2021-08-29 16:25:27.507,6443,95,3,3,False,1,car,0 days 00:01:19.487000,0 days 04:24:26.380000
BOT,3,2021-08-29 16:25:27.747,6453,93,3,5,False,1,car,0 days 00:01:19.727000,0 days 04:24:26.620000
BOT,3,2021-08-29 16:25:28.027,6348,92,3,6,False,1,car,0 days 00:01:20.007000,0 days 04:24:26.900000
BOT,3,2021-08-29 16:25:28.267,6140,91,3,0,False,1,car,0 days 00:01:20.247000,0 days 04:24:27.140000
BOT,3,2021-08-29 16:25:28.507,6124,89,3,3,False,1,car,0 days 00:01:20.487000,0 days 04:24:27.380000
BOT,3,2021-08-29 16:25:28.747,6078,88,3,4,False,1,car,0 days 00:01:20.727000,0 days 04:24:27.620000
BOT,3,2021-08-29 16:25:28.987,6852,86,3,0,False,1,car,0 days 00:01:20.967000,0 days 04:24:27.860000
BOT,3,2021-08-29 16:25:29.226,7224,85,2,5,False,1,car,0 days 00:01:21.206000,0 days 04:24:28.099000
BOT,3,2021-08-29 16:25:29.466,7199,84,2,7,False,1,car,0 days 00:01:21.446000,0 days 04:24:28.339000
BOT,3,2021-08-29 16:25:29.667,7282,85,2,20,False,1,car,0 days 00:01:21.647000,0 days 04:24:28.540000
BOT,3,2021-08-29 16:25:29.907,7391,87,2,16,False,1,car,0 days 00:01:21.887000,0 days 04:24:28.780000
BOT,3,2021-08-29 16:25:30.147,7208,87,2,10,False,1,car,0 days 00:01:22.127000,0 days 04:24:29.020000
BOT,3,2021-08-29 16:25:30.387,7443,86,2,10,False,1,car,0 days 00:01:22.367000,0 days 04:24:29.260000
BOT,3,2021-08-29 16:25:30.627,7250,86,2,17,False,1,car,0 days 00:01:22.607000,0 days 04:24:29.500000
BOT,3,2021-08-29 16:25:30.907,7476,87,2,16,False,1,car,0 days 00:01:22.887000,0 days 04:24:29.780000
BOT,3,2021-08-29 16:25:31.147,7433,87,2,15,False,1,car,0 days 00:01:23.127000,0 days 04:24:30.020000
BOT,3,2021-08-29 16:25:31.387,7439,88,2,16,False,1,car,0 days 00:01:23.367000,0 days 04:24:30.260000
BOT,3,2021-08-29 16:25:31.627,7500,88,2,18,False,1,car,0 days 00:01:23.607000,0 days 04:24:30.500000
BOT,3,2021-08-29 16:25:31.867,7539,88,2,18,False,1,car,0 days 00:01:23.847000,0 days 04:24:30.740000
BOT,3,2021-08-29 16:25:32.107,7670,90,2,21,False,1,car,0 days 00:01:24.087000,0 days 04:24:30.980000
BOT,3,2021-08-29 16:25:32.347,7995,91,2,24,False,1,car,0 days 00:01:24.327000,0 days 04:24:31.220000
BOT,3,2021-08-29 16:25:32.587,8135,92,2,37,False,1,car,0 days 00:01:24.567000,0 days 04:24:31.460000
BOT,3,2021-08-29 16:25:32.827,8501,97,2,48,False,1,car,0 days 00:01:24.807000,0 days 04:24:31.700000
BOT,3,2021-08-29 16:25:33.067,9382,102,2,49,False,1,car,0 days 00:01:25.047000,0 days 04:24:31.940000
BOT,3,2021-08-29 16:25:33.307,10796,108,2,53,False,1,car,0 days 00:01:25.287000,0 days 04:24:32.180000
BOT,3,2021-08-29 16:25:33.547,11406,111,2,50,False,1,car,0 days 00:01:25.527000,0 days 04:24:32.420000
BOT,3,2021-08-29 16:25:33.787,11402,115,2,54,False,1,car,0 days 00:01:25.767000,0 days 04:24:32.660000
BOT,3,2021-08-29 16:25:34.027,11218,122,2,56,False,1,car,0 days 00:01:26.007000,0 days 04:24:32.900000
BOT,3,2021-08-29 16:25:34.267,10689,128,2,57,False,1,car,0 days 00:01:26.247000,0 days 04:24:33.140000
BOT,3,2021-08-29 16:25:34.507,9009,131,3,9,True,1,car,0 days 00:01:26.487000,0 days 04:24:33.380000
BOT,3,2021-08-29 16:25:34.747,8525,128,3,0,True,1,car,0 days 00:01:26.727000,0 days 04:24:33.620000
BOT,3,2021-08-29 16:25:34.987,8061,121,3,0,True,1,car,0 days 00:01:26.967000,0 days 04:24:33.860000
BOT,3,2021-08-29 16:25:35.227,7880,114,3,0,True,1,car,0 days 00:01:27.207000,0 days 04:24:34.100000
BOT,3,2021-08-29 16:25:35.467,7382,110,3,0,True,1,car,0 days 00:01:27.447000,0 days 04:24:34.340000
BOT,3,2021-08-29 16:25:35.707,7106,104,3,0,True,1,car,0 days 00:01:27.687000,0 days 04:24:34.580000
BOT,3,2021-08-29 16:25:35.946,6814,102,3,0,True,1,car,0 days 00:01:27.926000,0 days 04:24:34.819000
BOT,3,2021-08-29 16:25:36.147,6663,102,3,0,True,1,car,0 days 00:01:28.127000,0 days 04:24:35.020000
BOT,3,2021-08-29 16:25:36.427,6545,96,3,0,False,1,car,0 days 00:01:28.407000,0 days 04:24:35.300000
BOT,3,2021-08-29 16:25:36.667,6629,94,3,4,False,1,car,0 days 00:01:28.647000,0 days 04:24:35.540000
BOT,3,2021-08-29 16:25:36.907,6544,92,3,8,False,1,car,0 days 00:01:28.887000,0 days 04:24:35.780000
BOT,3,2021-08-29 16:25:37.147,6309,92,3,6,False,1,car,0 days 00:01:29.127000,0 days 04:24:36.020000
BOT,3,2021-08-29 16:25:37.387,6296,92,3,6,False,1,car,0 days 00:01:29.367000,0 days 04:24:36.260000
BOT,3,2021-08-29 16:25:37.627,6227,91,3,7,False,1,car,0 days 00:01:29.607000,0 days 04:24:36.500000
BOT,3,2021-08-29 16:25:37.867,6311,90,3,9,False,1,car,0 days 00:01:29.847000,0 days 04:24:36.740000
BOT,3,2021-08-29 16:25:38.147,6358,91,3,10,False,1,car,0 days 00:01:30.127000,0 days 04:24:37.020000
BOT,3,2021-08-29 16:25:38.387,6387,92,3,12,False,1,car,0 days 00:01:30.367000,0 days 04:24:37.260000
BOT,3,2021-08-29 16:25:38.627,6581,93,3,14,False,1,car,0 days 00:01:30.607000,0 days 04:24:37.500000
BOT,3,2021-08-29 16:25:38.867,6676,94,3,14,False,1,car,0 days 00:01:30.847000,0 days 04:24:37.740000
BOT,3,2021-08-29 16:25:39.107,6629,95,3,15,False,1,car,0 days 00:01:31.087000,0 days 04:24:37.980000
BOT,3,2021-08-29 16:25:39.347,6811,97,3,17,False,1,car,0 days 00:01:31.327000,0 days 04:24:38.220000
BOT,3,2021-08-29 16:25:39.587,6847,98,3,20,False,1,car,0 days 00:01:31.567000,0 days 04:24:38.460000
BOT,3,2021-08-29 16:25:39.867,6935,101,3,19,False,1,car,0 days 00:01:31.847000,0 days 04:24:38.740000
BOT,3,2021-08-29 16:25:40.107,7024,102,3,12,False,1,car,0 days 00:01:32.087000,0 days 04:24:38.980000
BOT,3,2021-08-29 16:25:40.347,6983,102,3,0,False,1,car,0 days 00:01:32.327000,0 days 04:24:39.220000
BOT,3,2021-08-29 16:25:40.587,6911,101,3,2,False,1,car,0 days 00:01:32.567000,0 days 04:24:39.460000
BOT,3,2021-08-29 16:25:40.827,6895,100,3,9,False,1,car,0 days 00:01:32.807000,0 days 04:24:39.700000
BOT,3,2021-08-29 16:25:41.067,6941,101,3,13,False,1,car,0 days 00:01:33.047000,0 days 04:24:39.940000
BOT,3,2021-08-29 16:25:41.307,6994,102,3,14,False,1,car,0 days 00:01:33.287000,0 days 04:24:40.180000
BOT,3,2021-08-29 16:25:41.587,7064,103,3,14,False,1,car,0 days 00:01:33.567000,0 days 04:24:40.460000
BOT,3,2021-08-29 16:25:41.827,7149,104,3,14,False,1,car,0 days 00:01:33.807000,0 days 04:24:40.700000
BOT,3,2021-08-29 16:25:42.067,7207,104,3,14,False,1,car,0 days 00:01:34.047000,0 days 04:24:40.940000
BOT,3,2021-08-29 16:25:42.307,7222,105,3,13,False,1,car,0 days 00:01:34.287000,0 days 04:24:41.180000
BOT,3,2021-08-29 16:25:42.547,7219,105,3,12,False,1,car,0 days 00:01:34.527000,0 days 04:24:41.420000
BOT,3,2021-08-29 16:25:42.747,7275,105,3,12,False,1,car,0 days 00:01:34.727000,0 days 04:24:41.620000
BOT,3,2021-08-29 16:25:42.987,7274,105,3,12,False,1,car,0 days 00:01:34.967000,0 days 04:24:41.860000
BOT,3,2021-08-29 16:25:43.227,7226,106,3,12,False,1,car,0 days 00:01:35.207000,0 days 04:24:42.100000
BOT,3,2021-08-29 16:25:43.467,7220,106,3,12,False,1,car,0 days 00:01:35.447000,0 days 04:24:42.340000
BOT,3,2021-08-29 16:25:43.707,7349,106,3,12,False,1,car,0 days 00:01:35.687000,0 days 04:24:42.580000
BOT,3,2021-08-29 16:25:43.947,7284,106,3,12,False,1,car,0 days 00:01:35.927000,0 days 04:24:42.820000
BOT,3,2021-08-29 16:25:44.187,7345,107,3,12,False,1,car,0 days 00:01:36.167000,0 days 04:24:43.060000
BOT,3,2021-08-29 16:25:44.427,7307,107,3,12,False,1,car,0 days 00:01:36.407000,0 days 04:24:43.300000
BOT,3,2021-08-29 16:25:44.667,7369,107,3,12,False,1,car,0 days 00:01:36.647000,0 days 04:24:43.540000
BOT,3,2021-08-29 16:25:44.907,7458,107,3,12,False,1,car,0 days 00:01:36.887000,0 days 04:24:43.780000
BOT,3,2021-08-29 16:25:45.147,7453,108,3,12,False,1,car,0 days 00:01:37.127000,0 days 04:24:44.020000
BOT,3,2021-08-29 16:25:45.427,7358,108,3,12,False,1,car,0 days 00:01:37.407000,0 days 04:24:44.300000
BOT,3,2021-08-29 16:25:45.667,7483,108,3,12,False,1,car,0 days 00:01:37.647000,0 days 04:24:44.540000
BOT,3,2021-08-29 16:25:45.907,7470,108,3,12,False,1,car,0 days 00:01:37.887000,0 days 04:24:44.780000
BOT,3,2021-08-29 16:25:46.147,7443,109,3,12,False,1,car,0 days 00:01:38.127000,0 days 04:24:45.020000
BOT,3,2021-08-29 16:25:46.387,7438,109,3,12,False,1,car,0 days 00:01:38.367000,0 days 04:24:45.260000
BOT,3,2021-08-29 16:25:46.627,7485,109,3,12,False,1,car,0 days 00:01:38.607000,0 days 04:24:45.500000
BOT,3,2021-08-29 16:25:46.867,7480,109,3,12,False,1,car,0 days 00:01:38.847000,0 days 04:24:45.740000
